"","listing_id","id","date","reviewer_id","reviewer_name","comments"
"1236950",23771000,480472283,"2019-07-02",50736064,"Ruth","Super cosy room, very comfortable bed. Beautiful location, very safe and welcoming area. Room was immaculately clean and very nicely presented. Warm reception from Cecilia -perfect after a long travel! Thoroughly recommend!"
"1006190",19276085,299804992,"2018-07-31",83824310,"Stephanie","Rafay was quick to respond even though I was booking last minute. I had a great stay!"
"640425",12093734,224650402,"2018-01-03",133546177,"Giulia","Great place to stay in Los Angeles! The room was big, cleaned and everything was provided. Peter is a good host and quick on his response! Totally recommended!"
"1029609",19760785,200528634,"2017-10-05",142811644,"Xiomara","Awesome room good location great price and hosts are super accommodating"
"788377",15039381,132086462,"2017-02-15",21271686,"Xenia","Dee's place was nothing short of amazing. From the moment I arrived she made me feel welcome and showed me around her place. You can tell that she truly takes pride in the immaculate way she maintains it. I've stayed at some great places before but this by far is my favorite. The pictures truly do not do it justice. 
Aside from how gorgeous and pristine her place is, there is a plethora of shops and restaurants within walking distance, not to mention the beach. I highly recommend staying here."
"1095980",20994037,202536946,"2017-10-11",65024584,"Geoff","This was exactly as promised. It's not a luxury hotel but it's a good, clean spot in the center of Venice. I appreciated being able to walk right outside to the strip, run in the morning along the water and have a good home base. The roof deck is nice to just relax. And Thai was quick with communications. A nice spot for a Venice experience."
"56497",523833,16676248,"2014-07-31",17868172,"Audrey","What we liked the most :
- very easy to go downtown, hollywood, santa monica beach airport etc
- we can use the kitchen 
- the neibourhood is safe all the time
- indications of Ryan to reach his place are very clear
- Kelly welcomed us at midnight
What we disliked :
- we have to look for Kelly when we had questions ( no front desk)
- the kitchen and the bathroom are dirty
- at every night, it has been noisy"
"530363",9157734,92055708,"2016-08-07",80575605,"Matt","Our host was wonderfully low keyed and informative, making us feel very comfortable and at home. The house is in a great location near the beach and restaurants, was very clean and perfect for the 4 of us. "
"193246",2109043,278339855,"2018-06-17",1359499,"Sylvain","A nice place for a good price ! Thanks Willie"
"1366070",28257940,368402326,"2019-01-06",20979872,"Victor","I booked Anthony's space for my parents for 6 nights and they were very comfortable! The place is very clean, stylish, modern, and conveniently located. Only a few blocks from all of the shops and restaurants in Montrose. Highly recommended!"
"897853",17158706,206314808,"2017-10-24",117027589,"Andrew","Fantastic peaceful location close to Universal City. A little Oasis within the bustling city. Adam is a great host and Portia gives good licks (Portia is Adams dog - what were you thinking!).

If coming to LA again I hope to rebook in at Adams place."
"1336164",27196748,345350076,"2018-11-04",190493878,"Frances","Guy's place is amazing, everything is clean and new and really 'complete'. The neighborhood is really calm and relatively safe cause it is close to USC, although I would try to avoid walking really late at night. Overall, in all the days I stayed I didn't have any problems. Guy is an amazing and extremely kind host, so he will always be able to help you. If I return to LA, I would definitely stay here again."
"392177",6005365,245064997,"2018-03-20",102636932,"Kevin","Great place quiet and clean. Just steps from the from the beach and the freak show. Will stay there time in town."
"1376039",28620622,433098702,"2019-04-05",5867576,"Robbie","Such a wonderful space. I dont want to leave. Easy access to dinning, shopping and groceries. I would highly recommend staying here."
"470977",7776523,60017364,"2016-01-18",3889719,"Adam","Ron and Kate were the great hosts...very communicative, very detailed and helpful before our stay and followed up with us throughout our visit. The house is an very comfortable, comfy, cozy cabin in an incredible neighborhood. Things are quiet and private with all the amenities you will need. It does require some stair climbing to get to the unit but that is one of the charms being nestled in Santa Monica canyon. I would highly recommend the place and the gracious hosts. You will not be disappointed.  "
"499875",8412570,133145063,"2017-02-20",85035075,"Anthony","We came into town for a Jiu Jitsu competition for 3 of our children, it was a perfect fit in a perfect location for all our needs. Arron was on top of our needs as he responded instantly as we reached out to him!! We would stay again!!"
"927477",17777050,304068178,"2018-08-08",168812244,"Laura","this is a small private room, in a small place.   All else is a shared space.   Things are clean and simple.   NOthing special about the (Website hidden by Airbnb) a neighborhood...about a mile walk to the beach. about a mile walk to whole foods. no view from the window..."
"624363",11739733,66851847,"2016-03-25",63932215,"Keena","Great stay in Marina del Rey loft. Good access to the beach, shopping and transportation. Clean and comfortable."
"269498",3738315,159349169,"2017-06-10",134019987,"Kirstin","Judith & her husband were wonderful hosts and accommodated all of our needs. The house is beautiful, the bed in comfortable, and they have every hotel amenity available. I'd highly recommend staying with her and would stay again if I'm ever back in LA. "
"1159437",22014474,296401784,"2018-07-25",142050199,"Silvia","It was a quiet place for relaxing and come down."
"825138",15798828,246962761,"2018-03-26",59870534,"Zoe","Justin’s place is clean with a minimalist style.  This is a basic accommodation, but meets the needs of a couple nights stay."
"1403872",29710657,348425662,"2018-11-13",56561908,"Shonathen","Wow! Completely blown away by Emily's Air BB. 1st she's such a gracious and wonderful host. Her place is stunningly immaculate. It's clean, the bed is comfy and the environment is tranquil and peaceful. It's in a wonderful location, 2 blocks from the ocean and walking distance from a ton of cool restaurants and bars. If this Airbnb is available I definitely plan on making it a regular place I stay. You can't beat the price and there is no better host. Loved it loved it loved it! Thanks Emily for making our stay memorable and worthwhile."
"786338",15011952,523935916,"2019-09-04",280770387,"Caleb","My time at Enrique’s home was absolutely wonderful. Very clean space with strong wifi and plenty of amenities. Enrique did everything to make sure my stay was marvelous and I would definitely recommend this place to anyone. The city of Lakewood was also very nice!"
"379768",5730176,510232596,"2019-08-15",271931437,"Sara","My mother and me traveled here for about a week. Sandra and her family  made me feel at home with their kindness. We felt very safe and secure. The guesthouse was very roomy & a perfect fit for us. Most of the time we just stayed in just lounging around because of how comfy and cozy it was. Even after our long days of running around site seeing, it was nice to come home to our very own parking spot that is just steps from the door. l'm very pleased & happy that I chose this spot...Highly recommend it"
